100358 # 10057868 #IV5909-017 #03-10-16 # ห้างหุ้นส่วนจำกัด เอ แอนด์ เอ รีเอเจนท์ # 5,596.80            # A#กรุงไทย-ท่าศาลา
100242 # 10057232 #1223/61109 #30-09-16 # ห้างหุ้นส่วนจำกัด แอล บี ซายน์ # 19,663.00          # A#กรุงไทย-ท่าศาลา
100361 # 10057871 #5908/13219 #03-10-16 # ห้างหุ้นส่วนจำกัด ไฮซายน์ # 2,476.64          # A#กรุงไทย-ท่าศาลา
100638 # 10058076 #K2150/59 #07-10-16 # อาจารย์กฤติกา กาบพลอย # 1,050.00      # A#กรุงไทย-ท่าศาลา
100651 # 10058083 #นศ.0032.301(09)/3987 #10-10-16 # เงินบำรุงโรงพยาบาลท่าศาลา # 11,419.00      # A#กรุงไทย-ท่าศาลา
100528 # 10057994 #2/3 #04-10-16 # เจริญศิลป์ผ้าม่านโดยนางคำนึง        มานู # 21,681.00    # A#กรุงไทย-ท่าศาลา
100643 # 11135009 #ศธ57316100/2636 #07-10-16 # เรือนวลัย # 35,550.58     # B#ออมสิน-ท่าศาลา
100497 # 11134993 #ศธ24200000/1090 #04-10-16 # โครงการ JSTP ม.วลัยลักษณ์ # 17,933.89      # B#ออมสิน-ท่าศาลา
100402 # 11134975 #ศธ57520000/1077 #03-10-16 # โครงการป่าประ # 909.00       # B#ออมสิน-ท่าศาลา
100372 # 11134966 #ศธ57150300/538 #03-10-16 # โครงการฝึกอบรมสัมมนามหาวิทยาลัยวลัยลักษณ์ # 37,457.65          # B#ออมสิน-ท่าศาลา
100495 # 11134991 #ศธ574400/1264/2559 #04-10-16 # โครงการเรียนรู้และพัฒนาระบบบริการเภสัชกรรมปฐมภูมิฯลฯ # 72,000.00           # B#ออมสิน-ท่า
100158 # 10057172 #ศธ57040306/2795 #28-09-16 # โรงพยาบาลท่าศาลา # 29,940.00    # A#กรุงไทย-ท่าศาลา
100615 # 10058055 #นศ.0032.101.8/318 #06-10-16 # โรงพยาบาลมหาราชนครศรีธรรมราช # 18,006.00    # A#กรุงไทย-ท่าศาลา
100619 # 10058059 #ศธ.0521.1.0615(9)/59-90872 #06-10-16 # โรงพยาบาลสงขลานครินทร์ # 13,408.00     # A#กรุงไทย-ท่าศาลา

                                                       *** สิ้นสุดรายงาน ***
